comp_top,link_top,politico_topzera,shares_atual,teste,anne kelly
0,,,0
0,,,645
645,https://www.facebook.com/magnomalta/posts/1593303257380092,Magno Malta,645
645,https://www.facebook.com/magnomalta/posts/1593303257380092,Magno Malta,19
645,https://www.facebook.com/magnomalta/posts/1593303257380092,Magno Malta,0
645,https://www.facebook.com/magnomalta/posts/1593303257380092,Magno Malta,15
645,https://www.facebook.com/magnomalta/posts/1593303257380092,Magno Malta,13
645,https://www.facebook.com/magnomalta/posts/1593303257380092,Magno Malta,1143
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,1143
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,1004
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,0
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,0
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,24
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,4
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,20
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,0
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,17
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,9
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,12
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,35
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,49
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,0
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,0
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,1
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,129
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,222
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,186
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,1
1143,https://www.facebook.com/olimpio.major/videos/870935639736535/,Major Olimpio,2491
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,2491
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,373
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,112
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,0
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,44
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,0
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,124
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,0
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,201
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,24
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,1575
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,0
2491,https://www.facebook.com/jairmessias.bolsonaro/videos/924341597714827/,Jair Bolsonaro,2779
2779,https://www.facebook.com/PastorMarcoFeliciano/posts/1130425483764136,Pastor Feliciano,2779
2779,https://www.facebook.com/PastorMarcoFeliciano/posts/1130425483764136,Pastor Feliciano,3266
3266,https://www.facebook.com/PastorMarcoFeliciano/posts/1130018803804804,Pastor Feliciano,3266
